  18  26  44      8.493839    8.360296    0.133543
  18  27  45      8.419953    8.281885    0.138068
  18  28  46      8.411474    8.192774    0.218700
  18  29  47      8.308072    8.094538    0.213534
  19  16  35      7.965840    7.783803    0.182037
  19  17  36      8.142228    8.017931    0.124297
  19  18  37      8.339847    8.200761    0.139086
  19  19  38      8.438055    8.339340    0.098715
  19  20  39      8.557026    8.439693    0.117332
  19  21  40      8.538090    8.506988    0.031102
  19  22  41      8.576073    8.545662    0.030411
  19  23  42      8.551255    8.559548    0.008293
  19  24  43      8.576219    8.551958    0.024261
  19  25  44      8.546700    8.525763    0.020938
  19  26  45      8.554673    8.483452    0.071221
  19  27  46      8.518042    8.427197    0.090845
  19  28  47      8.514814    8.358885    0.155930
  19  29  48      8.434248    8.280169    0.154079
  19  30  49      8.372284    8.192492    0.179792
  19  31  50      8.288754    8.097122    0.191632
  20  16  36      7.815878    7.568859    0.247019
  20  17  37      8.003446    7.839334    0.164112
  20  18  38      8.240043    8.057110    0.182933
  20  19  39      8.369670    8.229150    0.140520
  20  20  40      8.551305    8.361431    0.189874
  20  21  41      8.546707    8.459108    0.087599
  20  22  42      8.616564    8.526637    0.089927
  20  23  43      8.600665    8.567872    0.032793
  20  24  44      8.658179    8.586168    0.072011
  20  25  45      8.630548    8.584443    0.046105
  20  26  46      8.668994    8.565244    0.103750
  20  27  47      8.639361    8.530792    0.108569
  20  28  48      8.666662    8.483042    0.183620
  20  29  49      8.594821    8.423699    0.171122
  20  30  50      8.550139    8.354271    0.195868
  20  31  51      8.467916    8.276077    0.191838
  20  32  52      8.395591    8.190284    0.205307
  21  18  39      8.013456    7.885784    0.127673
  21  19  40      8.173667    8.089437    0.084229
  21  20  41      8.369200    8.252046    0.117154
  21  21  42      8.444933    8.378728    0.066205
  21  22  43      8.530826    8.473927    0.056898
  21  23  44      8.557386    8.541513    0.015873
  21  24  45      8.618897    8.584858    0.034039
  21  25  46      8.621978    8.606913    0.015065
  21  26  47      8.665093    8.610262    0.054832
  21  27  48      8.656181    8.597173    0.059009
  21  28  49      8.686234    8.569641    0.116593
  21  29  50      8.633657    8.529427    0.104231
  21  30  51      8.596774    8.478081    0.118693
  21  31  52      8.531458    8.416972    0.114486
  21  34  55      8.310431    8.186542    0.123889
  22  18  40      7.862287    7.691004    0.171283
  22  19  41      8.019576    7.924471    0.095105
  22  20  42      8.259248    8.115823    0.143425
  22  21  43      8.352935    8.270125    0.082809
  22  22  44      8.533521    8.391797    0.141724
  22  23  45      8.555689    8.484697    0.070992
  22  24  46      8.656435    8.552206    0.104229
  22  25  47      8.661206    8.597291    0.063915
  22  26  48      8.722987    8.622562    0.100425
  22  27  49      8.711137    8.630318    0.080819
  22  28  50      8.755700    8.622591    0.133109
  22  29  51      8.708971    8.601176    0.107795
  22  30  52      8.691649    8.567664    0.123985
  22  31  53      8.630155    8.523466    0.106688
  22  32  54      8.596924    8.469835    0.127089
  22  33  55      8.516022    8.407888    0.108133
  22  34  56      8.459266    8.338617    0.120648
  22  35  57      8.357847    8.262909    0.094938
  23  21  44      8.210464    8.137021    0.073442
  23  22  45      8.379891    8.283961    0.095930
