  41 105   885.3223    0.0045 1  64
  41 106   889.6814    0.0046 1  65
  41 107   895.2731    0.0082 1  66
  41 108   899.1904    0.1043 1  67
  42  85   710.7131    0.0158 1  43
  42  86   725.3849    0.0037 1  44
  42  87   736.2289    0.0039 1  45
  42  88   750.1039    0.0038 1  46
  42  89   760.5036    0.0039 1  47
  42  90   773.7342    0.0061 1  48
  42  91   783.8399    0.0112 1  49
  42  92   796.5120    0.0037 1  50
  42  93   804.5818    0.0037 1  51
  42  94   814.2594    0.0015 1  52
  42  95   821.6285    0.0015 1  53
  42  96   830.7829    0.0014 1  54
  42  97   837.6040    0.0015 1  55
  42  98   846.2466    0.0015 1  56
  42  99   852.1721    0.0015 1  57
  42 100   860.4611    0.0020 1  58
  42 101   865.8593    0.0020 1  59
  42 102   873.9887    0.0086 1  60
  42 103   879.4572    0.0096 1  61
  42 104   886.9176    0.0093 1  62
  42 105   891.9763    0.0095 1  63
  42 106   898.8452    0.0094 1  64
  42 107   903.3337    0.0095 1  65
  42 108   909.6094    0.0095 1  66
  42 109   913.5909    0.0114 1  67
  42 110   919.5390    0.0243 1  68
  43  87   726.2537    0.0042 1  44
  43  88   738.3141    0.0038 1  45
  43  89   752.1012    0.0038 1  46
  43  90   763.5013    0.0034 1  47
  43  91   776.8362    0.0033 1  48
  43  92   787.8450    0.0038 1  49
  43  93   800.5985    0.0038 1  50
  43  94   809.2213    0.0043 1  51
  43  95   819.1557    0.0053 1  52
  43  96   827.0272    0.0054 1  53
  43  97   836.5014    0.0044 1  54
  43  98   843.7801    0.0036 1  55
  43  99   852.7466    0.0017 1  56
  43 100   859.5111    0.0020 1  57
  43 101   867.9012    0.0240 1  58
  43 102   874.2026    0.0093 1  59
  43 103   882.3054    0.0100 1  60
  43 104   888.2852    0.0250 1  61
  43 105   896.1418    0.0353 1  62
  43 106   901.6925    0.0125 1  63
  43 107   908.7366    0.0088 1  64
  43 108   913.9807    0.0089 1  65
  43 109   920.4120    0.0098 1  66
  43 110   925.2349    0.0096 1  67
  43 111   931.2963    0.0107 1  68
  43 112   935.5999    0.0058 1  69
  43 113   941.2957    0.0988 1  70
  44  90   756.8787    0.0041 1  46
  44  91   768.3054    0.0029 1  47
  44  92   782.4391    0.0028 1  48
  44  93   793.4232    0.0040 1  49
  44  94   806.8602    0.0039 1  50
  44  95   815.8096    0.0096 1  51
  44  96   826.5037    0.0014 1  52
  44  97   834.6152    0.0031 1  53
  44  98   844.7907    0.0065 1  54
  44  99   852.2574    0.0020 1  55
  44 100   861.9307    0.0020 1  56
  44 101   868.7328    0.0020 1  57
  44 102   877.9523    0.0020 1  58
  44 103   884.1845    0.0020 1  59
  44 104   893.0861    0.0030 1  60
  44 105   898.9962    0.0030 1  61
  44 106   907.4572    0.0059 1  62
  44 107   913.0667    0.0088 1  63
  44 108   920.9369    0.0089 1  64
  44 109   926.0853    0.0090 1  65
  44 110   933.4913    0.0091 1  66
  44 111   938.2747    0.0098 1  67
  44 112   945.1915    0.0097 1  68
  44 113   949.5099    0.0357 1  69
  44 114   955.9224    0.0124 1  70
  44 115   959.9678    0.0886 1  71
  45  92   770.3546    0.0044 1  47
  45  93   784.4439    0.0031 1  48
  45  94   796.4057    0.0043 1  49
  45  95   809.9118    0.0042 1  50
  45  96   819.3286    0.0101 1  51
  45  97   830.3097    0.0355 1  52
  45  98   838.9587    0.0120 1  53
  45  99   849.4318    0.0069 1  54
  45 100   857.5130    0.0182 1  55
  45 101   867.4092    0.0061 1  56
  45 102   874.8471    0.0049 1  57
  45 103   884.1656    0.0028 1  58
  45 104   891.1646    0.0028 1  59
  45 105   900.1316    0.0036 1  60
  45 106   906.7143    0.0059 1  61
  45 107   915.2861    0.0123 1  62
  45 108   921.5283    0.0141 1  63
  45 109   929.5787    0.0060 1  64
  45 110   935.4828    0.0187 1  65
  45 111   943.0149    0.0071 1  66
  45 112   948.5156    0.0441 1  67
  45 113   955.6207    0.0075 1  68
  45 114   960.6378    0.0716 1  69
  45 115   967.2256    0.0076 1  70
  45 116   971.8085    0.0655 1  71
  45 117   978.0358    0.0091 1  72
  45 118   982.0972    0.0243 1  73
  46  94   788.8182    0.0045 1  48
  46  95   800.7534    0.0047 1  49
  46  96   815.0421    0.0044 1  50
  46  97   824.7357    0.0049 1  51
  46  98   836.3217    0.0046 1  52
  46  99   845.2571    0.0050 1  53
  46 100   856.3703    0.0177 1  54
  46 101   864.6469    0.0048 1  55
  46 102   875.2150    0.0030 1  56
  46 103   882.8403    0.0029 1  57
  46 104   892.8223    0.0034 1  58
  46 105   899.9163    0.0034 1  59
  46 106   909.4773    0.0034 1  60
  46 107   916.0139    0.0034 1  61
  46 108   925.2355    0.0028 1  62
  46 109   931.3890    0.0028 1  63
  46 110   940.2054    0.0067 1  64
  46 111   945.9317    0.0067 1  65
  46 112   954.3229    0.0068 1  66
  46 113   959.6619    0.0072 1  67
  46 114   967.6330    0.0072 1  68
  46 115   972.6399    0.0137 1  69
  46 116   980.1164    0.0074 1  70
  46 117   984.7805    0.0075 1  71
  46 118   991.8186    0.0077 1  72
  46 119   995.9066    0.0084 1  73
  46 120  1002.8801    0.0094 1  74
  47  96   802.6996    0.0602 1  49
  47  97   816.9733    0.1101 1  50
  47  98   827.2698    0.0372 1  51
  47  99   839.0027    0.0062 1  52
  47 100   848.4994    0.0050 1  53
  47 101   859.7672    0.0048 1  54
  47 102   868.7507    0.0082 1  55
  47 103   879.3757    0.0038 1  56
  47 104   887.7613    0.0053 1  57
  47 105   897.7889    0.0045 1  58
  47 106   905.7299    0.0043 1  59
  47 107   915.2662    0.0031 1  60
  47 108   922.5376    0.0030 1  61
  47 109   931.7228    0.0021 1  62
  47 110   938.5320    0.0020 1  63
  47 111   947.3639    0.0022 1  64
  47 112   953.8010    0.0025 1  65
  47 113   962.3185    0.0167 1  66
  47 114   968.2907    0.0046 1  67
  47 115   976.4145    0.0183 1  68
  47 116   982.0452    0.0032 1  69
  47 117   989.7558    0.0136 1  70
  47 118   995.1989    0.0025 1  71
  47 119  1002.3622    0.0148 1  72
  47 120  1007.4393    0.0044 1  73
  47 121  1014.2620    0.0121 1  74
  47 122  1019.0364    0.0382 1  75
  47 123  1025.5497    0.0308 1  76
  47 124  1030.2732    0.2515 1  77
  48  98   821.0574    0.0547 1  50
  48  99   831.4389    0.0016 1  51
  48 100   843.7737    0.0017 1  52
  48 101   853.4866    0.0014 1  53
  48 102   865.3815    0.0016 1  54
  48 103   874.4451    0.0018 1  55
  48 104   885.8328    0.0017 1  56
  48 105   894.2695    0.0014 1  57
  48 106   905.1374    0.0017 1  58
  48 107   913.0683    0.0017 1  59
  48 108   923.4021    0.0021 1  60
  48 109   930.7252    0.0016 1  61
  48 110   940.6426    0.0018 1  62
  48 111   947.6183    0.0017 1  63
  48 112   957.0126    0.0017 1  64
  48 113   963.5526    0.0016 1  65
  48 114   972.5956    0.0016 1  66
  48 115   978.7365    0.0017 1  67
  48 116   987.4366    0.0016 1  68
  48 117   993.2138    0.0020 1  69
  48 118  1001.5684    0.0201 1  70
  48 119  1006.9112    0.0377 1  71
  48 120  1014.9628    0.0037 1  72
  48 121  1020.1346    0.0846 1  73
  48 122  1027.7645    0.0044 1  74
  48 123  1032.5382    0.0374 1  75
  48 124  1039.9882    0.0092 1  76
  48 125  1044.7098    0.0609 1  77
  48 126  1051.6898    0.0042 1  78
  48 127  1055.9402    0.0639 1  79
  48 128  1062.8264    0.0168 1  80
  48 130  1073.2568    0.1647 1  82
  49 100   833.1409    0.1803 1  51
  49 102   855.6344    0.0048 1  53
  49 103   867.6403    0.0092 1  54
  49 104   877.2647    0.0058 1  55
  49 105   888.7939    0.0103 1  56
  49 106   897.8286    0.0113 1  57
  49 107   908.8600    0.0104 1  58
  49 108   917.4834    0.0094 1  59
  49 109   927.9271    0.0043 1  60
  49 110   935.9822    0.0117 1  61
  49 111   945.9745    0.0039 1  62
  49 112   953.6456    0.0046 1  63
  49 113   963.0923    0.0016 1  64
  49 114   970.3661    0.0015 1  65
  49 115   979.4028    0.0000 1  66
  49 116   986.1876    0.0002 1  67
  49 117   994.9522    0.0049 1  68
  49 118  1001.3086    0.0078 1  69
  49 119  1009.8508    0.0076 1  70
  49 120  1015.9513    0.0401 1  71
  49 121  1024.1322    0.0275 1  72
  49 122  1029.9397    0.0500 1  73
  49 123  1037.8646    0.0234 1  74
  49 124  1043.3771    0.0310 1  75
  49 125  1051.0585    0.0294 1  76
  49 126  1056.4647    0.0404 1  77
  49 127  1063.6144    0.0224 1  78
  49 128  1069.1543    0.0485 1  79
  49 129  1075.6787    0.0388 1  80
  49 130  1080.8246    0.0390 1  81
  49 131  1087.0574    0.0200 1  82
  49 132  1089.4926    0.0603 1  83
  50 100   824.9393    0.5606 1  50
  50 102   849.0919    0.1002 1  52
  50 103   859.1978    0.0706 1  53
  50 104   871.9244    0.0059 1  54
  50 105   881.7089    0.0040 1  55
  50 106   893.7960    0.0051 1  56
  50 107   903.0259    0.0054 1  57
  50 108   914.6562    0.0055 1  58
  50 109   923.2892    0.0081 1  59
  50 110   934.5714    0.0137 1  60
  50 111   942.7404    0.0055 1  61
  50 112   953.5281    0.0017 1  62
  50 113   961.2718    0.0021 1  63
  50 114   971.5723    0.0015 1  64
  50 115   979.1180    0.0000 1  65
  50 116   988.6815    0.0001 1  66
  50 117   995.6245    0.0005 1  67
  50 118  1004.9509    0.0005 1  68
  50 119  1011.4344    0.0007 1  69
  50 120  1020.5389    0.0022 1  70
  50 121  1026.7092    0.0022 1  71
  50 122  1035.5260    0.0026 1  72
  50 123  1041.4723    0.0026 1  73
  50 124  1049.9631    0.0014 1  74
  50 125  1055.6963    0.0015 1  75
  50 126  1063.8895    0.0107 1  76
  50 127  1069.4098    0.0102 1  77
  50 128  1077.3477    0.0271 1  78
  50 129  1082.6764    0.0289 1  79
  50 130  1090.2913    0.0090 1  80
  50 131  1095.4969    0.0089 1  81
  50 132  1102.8451    0.0063 1  82
  50 133  1105.2148    0.0233 1  83
  50 134  1108.7626    0.1490 1  84
  51 105   871.4418    0.0162 1  54
  51 106   882.1332    0.0074 1  55
  51 107   894.3846    0.0042 1  56
  51 108   904.2479    0.0055 1  57
  51 109   916.1252    0.0052 1  58
  51 110   925.3949    0.0059 1  59
  51 111   936.8533    0.0089 1  60
  51 112   945.6886    0.0178 1  61
  51 113   956.5762    0.0173 1  62
  51 114   964.7269    0.0219 1  63
  51 115   975.3052    0.0160 1  64
  51 116   983.1953    0.0052 1  65
  51 117   993.0870    0.0089 1  66
  51 118  1000.5120    0.0031 1  67
  51 119  1010.0613    0.0077 1  68
  51 120  1017.0759    0.0074 1  69
  51 121  1026.3297    0.0029 1  70
  51 122  1033.1359    0.0028 1  71
  51 123  1042.0985    0.0022 1  72
  51 124  1048.5660    0.0022 1  73
  51 125  1057.2726    0.0026 1  74
  51 126  1063.4851    0.0319 1  75
  51 127  1071.8584    0.0052 1  76
  51 128  1077.8391    0.0250 1  77
  51 129  1085.9296    0.0213 1  78
  51 130  1091.6617    0.0162 1  79
  51 131  1099.4189    0.0111 1  80
  51 132  1105.1829    0.0104 1  81
  51 133  1112.5281    0.0254 1  82
  51 134  1115.8228    0.0434 1  83
  51 135  1119.5155    0.0479 1  84
  52 106   873.0975    0.1006 1  54
  52 107   883.4853    0.0707 1  55
  52 108   896.8040    0.0056 1  56
  52 109   906.8070    0.0044 1  57
  52 110   919.3927    0.0066 1  58
  52 111   928.8217    0.0064 1  59
  52 112   940.8730    0.0084 1  60
  52 113   949.7238    0.0279 1  61
  52 114   961.3367    0.0279 1  62
  52 115   969.5823    0.0279 1  63
  52 116   980.8596    0.0280 1  64
  52 117   988.7590    0.0135 1  65
  52 118   999.4170    0.0190 1  66
  52 119  1006.9859    0.0080 1  67
  52 120  1017.2457    0.0031 1  68
  52 121  1024.4929    0.0259 1  69
  52 122  1034.3346    0.0016 1  70
  52 123  1041.2634    0.0016 1  71
  52 124  1050.6880    0.0016 1  72
  52 125  1057.2570    0.0016 1  73
  52 126  1066.3706    0.0016 1  74
  52 127  1072.6582    0.0017 1  75
  52 128  1081.4404    0.0009 1  76
  52 129  1087.5228    0.0009 1  77
  52 130  1095.9421    0.0000 1  78
  52 131  1101.8716    0.0001 1  79
  52 132  1109.9121    0.0067 1  80
  52 133  1115.7478    0.0245 1  81
  52 134  1123.4340    0.0107 1  82
  52 135  1126.8494    0.0148 1  83
  52 136  1131.4962    0.0248 1  84
  52 137  1134.3784    0.1201 1  85
  52 138  1138.9148    0.1220 1  86
  53 109   895.9844    0.0059 1  56
  53 110   906.8447    0.0506 1  57
  53 111   919.4056    0.0048 1  58
  53 112   929.5864    0.0102 1  59
  53 113   941.7140    0.0080 1  60
  53 115   963.0749    0.0289 1  62
  53 116   972.3007    0.0966 1  63
  53 117   983.3141    0.0280 1  64
  53 118   991.9222    0.0197 1  65
  53 119  1002.7879    0.0280 1  66
  53 120  1010.8484    0.0154 1  67
  53 121  1021.4181    0.0053 1  68
  53 122  1029.3181    0.0052 1  69
  53 123  1039.2527    0.0038 1  70
  53 124  1046.7460    0.0025 1  71
  53 125  1056.2888    0.0016 1  72
  53 126  1063.4338    0.0038 1  73
  53 127  1072.5776    0.0037 1  74
  53 128  1079.4038    0.0037 1  75
  53 129  1088.2428    0.0032 1  76
  53 130  1094.7429    0.0031 1  77
  53 131  1103.3210    0.0007 1  78
  53 132  1109.6476    0.0057 1  79
  53 133  1117.9075    0.0047 1  80
  53 134  1124.1646    0.0080 1  81
  53 135  1131.9547    0.0074 1  82
  53 136  1135.8069    0.0188 1  83
  53 137  1140.8129    0.0269 1  84
  53 139  1148.9760    0.1211 1  86
  53 140  1152.1161    0.1211 1  87
  53 141  1156.8926    0.1276 1  88
  54 110   897.5179    0.1011 1  56
  54 111   908.0620    0.0867 1  57
  54 112   921.7692    0.0084 1  58
  54 113   932.0157    0.0069 1  59
  54 114   944.9694    0.0112 1  60
  54 115   954.6115    0.0121 1  61
  54 116   967.0729    0.0130 1  62
  54 117   976.2827    0.0104 1  63
  54 118   988.2478    0.0104 1  64
  54 119   997.0345    0.0104 1  65
  54 120  1008.4838    0.0118 1  66
  54 121  1016.8554    0.0111 1  67
  54 122  1027.8090    0.0111 1  68
  54 123  1035.7744    0.0096 1  69
  54 124  1046.2579    0.0019 1  70
  54 125  1053.8611    0.0019 1  71
  54 126  1063.8855    0.0037 1  72
  54 127  1071.1331    0.0041 1  73
  54 128  1080.7421    0.0010 1  74
  54 129  1087.6493    0.0000 1  75
  54 130  1096.9050    0.0000 1  76
  54 131  1103.5094    0.0003 1  77
  54 132  1112.4462    0.0000 1  78
  54 133  1118.8821    0.0024 1  79
  54 134  1127.4343    0.0008 1  80
  54 135  1133.7987    0.0046 1  81
  54 136  1141.8816    0.0000 1  82
  54 137  1145.9072    0.0001 1  83
  54 138  1151.5701    0.0033 1  84
  54 139  1155.3110    0.0021 1  85
  54 140  1160.7241    0.0024 1  86
  54 141  1164.0063    0.0028 1  87
  54 142  1169.1100    0.0027 1  88
  54 143  1172.1545    0.0047 1  89
  54 144  1176.8953    0.0053 1  90
  54 145  1179.5876    0.0112 1  91
  54 146  1184.1206    0.0242 1  92
  55 112   907.2478    0.0869 1  57
  55 113   920.7956    0.0088 1  58
  55 114   931.7833    0.0711 1  59
  55 117   967.8081    0.0624 1  62
  55 118   977.7958    0.0127 1  63
  55 119   989.7628    0.0139 1  64
  55 120   999.4177    0.0100 1  65
  55 121  1010.7008    0.0138 1  66
  55 122  1019.8137    0.0332 1  67
  55 123  1030.7866    0.0121 1  68
  55 124  1039.5455    0.0083 1  69
  55 125  1049.9735    0.0077 1  70
  55 126  1058.3018    0.0121 1  71
  55 127  1068.2686    0.0056 1  72
  55 128  1076.0311    0.0055 1  73
  55 129  1085.6702    0.0045 1  74
  55 130  1093.1420    0.0083 1  75
  55 131  1102.3724    0.0050 1  76
  55 132  1109.5405    0.0018 1  77
  55 133  1118.5270    0.0000 1  78
  55 134  1125.4186    0.0000 1  79
  55 135  1134.1807    0.0009 1  80
  55 136  1141.0092    0.0019 1  81
  55 137  1149.2874    0.0004 1  82
  55 138  1153.6998    0.0091 1  83
  55 139  1159.5852    0.0032 1  84
  55 140  1164.0056    0.0083 1  85
  55 141  1169.5070    0.0102 1  86
  55 142  1173.6233    0.0107 1  87
  55 143  1178.8442    0.0222 1  88
  55 144  1182.5118    0.0252 1  89
  55 145  1187.3678    0.0107 1  90
  55 146  1190.9524    0.0396 1  91
  55 147  1195.4725    0.0531 1  92
  55 148  1198.8203    0.5756 1  93
  56 114   922.2794    0.1093 1  58
  56 117   957.9905    0.2504 1  61
  56 119   981.2654    0.2003 1  63
  56 120   993.6353    0.3001 1  64
  56 121  1003.5608    0.1418 1  65
  56 122  1015.4982    0.0279 1  66
  56 123  1024.6156    0.0121 1  67
  56 124  1036.1217    0.0125 1  68
  56 125  1044.7712    0.0111 1  69
  56 126  1055.8445    0.0125 1  70
  56 127  1064.0614    0.0114 1  71
  56 128  1074.6964    0.0052 1  72
  56 129  1082.4528    0.0110 1  73
  56 130  1092.7217    0.0026 1  74
  56 131  1100.2151    0.0026 1  75
  56 132  1110.0375    0.0011 1  76
  56 133  1117.2274    0.0009 1  77
  56 134  1126.6952    0.0003 1  78
  56 135  1133.6672    0.0003 1  79
  56 136  1142.7749    0.0003 1  80
  56 137  1149.6805    0.0003 1  81
  56 138  1158.2924    0.0003 1  82
  56 139  1163.0157    0.0003 1  83
  56 140  1169.4434    0.0080 1  84
  56 141  1173.9774    0.0054 1  85
  56 142  1180.1608    0.0062 1  86
  56 143  1184.3242    0.0069 1  87
  56 144  1190.2253    0.0072 1  88
  56 145  1194.0457    0.0084 1  89
  56 146  1199.5415    0.0204 1  90
  56 147  1202.9363    0.0197 1  91
  56 148  1208.3373    0.0630 1  92
  57 124  1026.5082    0.0567 1  67
  57 125  1038.0802    0.0260 1  68
  57 126  1047.3656    0.0905 1  69
  57 127  1058.3594    0.0259 1  70
  57 128  1067.1667    0.0544 1  71
  57 129  1077.9324    0.0209 1  72
  57 130  1086.3055    0.0260 1  73
  57 131  1096.5181    0.0279 1  74
  57 132  1104.5438    0.0363 1  75
  57 133  1114.3859    0.0279 1  76
  57 134  1122.1814    0.0200 1  77
  57 135  1131.6848    0.0100 1  78
  57 136  1139.1423    0.0529 1  79
  57 137  1148.2827    0.0122 1  80
  57 138  1155.7695    0.0034 1  81
  57 139  1164.5476    0.0022 1  82
  57 140  1169.7085    0.0022 1  83
  57 141  1176.3962    0.0045 1  84
  57 142  1181.5552    0.0065 1  85
  57 143  1187.7759    0.0073 1  86
  57 144  1192.5095    0.0180 1  87
  57 145  1198.5797    0.0123 1  88
  57 146  1202.8678    0.0337 1  89
  57 147  1208.5682    0.0107 1  90
  57 148  1212.6699    0.0195 1  91
  57 149  1218.2524    0.2003 1  92
  58 126  1042.4304    0.0280 1  68
  58 127  1051.6567    0.0578 1  69
  58 128  1063.2864    0.0279 1  70
  58 129  1072.1113    0.0280 1  71
  58 130  1083.3181    0.0280 1  72
  58 131  1091.6740    0.0327 1  73
  58 132  1102.5090    0.0205 1  74
  58 133  1110.5323    0.0164 1  75
  58 134  1121.0164    0.0204 1  76
  58 135  1128.8768    0.0111 1  77
  58 136  1138.7966    0.0121 1  78
  58 137  1146.2782    0.0122 1  79
  58 138  1156.0300    0.0101 1  80
  58 139  1163.4868    0.0074 1  81
  58 140  1172.6869    0.0022 1  82
  58 141  1178.1150    0.0023 1  83
  58 142  1185.2830    0.0027 1  84
  58 143  1190.4279    0.0027 1  85
  58 144  1197.3248    0.0032 1  86
  58 145  1202.0577    0.0374 1  87
  58 146  1208.6771    0.0181 1  88
  58 147  1213.1213    0.0085 1  89
  58 148  1219.5771    0.0112 1  90
  58 149  1223.9200    0.0103 1  91
  58 150  1230.1708    0.0121 1  92
  58 151  1234.6178    0.0177 1  93
  59 128  1053.3009    0.0298 1  69
  59 129  1064.8151    0.0298 1  70
  59 130  1074.2882    0.0642 1  71
  59 131  1085.4846    0.0470 1  72
  59 132  1094.4689    0.0568 1  73
  59 133  1105.2643    0.0125 1  74
  59 134  1113.9121    0.0355 1  75
  59 135  1124.4053    0.0119 1  76
  59 136  1132.8696    0.0121 1  77
  59 137  1142.7908    0.0114 1  78
  59 138  1150.8107    0.0142 1  79
  59 139  1160.5754    0.0079 1  80
  59 140  1168.5166    0.0064 1  81
  59 141  1177.9132    0.0021 1  82
  59 142  1183.7562    0.0021 1  83
  59 143  1191.1073    0.0023 1  84
  59 144  1196.8611    0.0030 1  85
  59 145  1203.8086    0.0073 1  86
  59 146  1208.9392    0.0353 1  87
  59 147  1215.7689    0.0159 1  88
  59 148  1220.9315    0.0151 1  89
  59 149  1227.5071    0.0098 1  90
  59 150  1232.8386    0.0093 1  91
  59 151  1239.3909    0.0116 1  92
  59 152  1244.4398    0.0185 1  93
  59 153  1250.3347    0.0142 1  94
  59 154  1255.0192    0.1517 1  95
  60 130  1068.9266    0.0280 1  70
  60 131  1078.1698    0.0275 1  71
  60 132  1089.8988    0.0242 1  72
  60 133  1098.8768    0.0465 1  73
  60 134  1110.2621    0.0118 1  74
  60 135  1118.9009    0.0193 1  75
  60 136  1129.9576    0.0118 1  76
  60 137  1138.4142    0.0118 1  77
  60 138  1148.9189    0.0119 1  78
  60 139  1156.9868    0.0277 1  79
  60 140  1167.2975    0.0260 1  80
  60 141  1175.3077    0.0035 1  81
  60 142  1185.1356    0.0018 1  82
  60 143  1191.2593    0.0019 1  83
  60 144  1199.0762    0.0019 1  84
  60 145  1204.8314    0.0019 1  85
  60 146  1212.3967    0.0019 1  86
  60 147  1217.6888    0.0019 1  87
  60 148  1225.0210    0.0024 1  88
  60 149  1230.0597    0.0024 1  89
  60 150  1237.4399    0.0027 1  90
  60 151  1242.7745    0.0027 1  91
  60 152  1250.0510    0.0246 1  92
  60 153  1255.3129    0.0272 1  93
  60 154  1261.7268    0.1140 1  94
  60 156  1272.7074    0.2030 1  96
  61 133  1091.1697    0.0503 1  72
  61 134  1100.5721    0.0578 1  73
  61 135  1111.8823    0.0587 1  74
  61 136  1121.1740    0.0781 1  75
  61 137  1132.1202    0.0130 1  76
  61 138  1141.0590    0.0275 1  77
  61 139  1151.6906    0.0136 1  78
  61 140  1160.4698    0.0354 1  79
  61 141  1170.8556    0.0140 1  80
  61 142  1179.5607    0.0250 1  81
  61 143  1189.4355    0.0033 1  82
  61 144  1195.9623    0.0032 1  83
  61 145  1203.8851    0.0032 1  84
  61 146  1210.1432    0.0045 1  85
  61 147  1217.8021    0.0018 1  86
  61 148  1223.6968    0.0058 1  87
  61 149  1230.9667    0.0025 1  88
  61 150  1236.5708    0.0201 1  89
  61 151  1244.4344    0.0051 1  90
  61 152  1250.3728    0.0260 1  91
  61 153  1257.8663    0.0110 1  92
  61 154  1263.7513    0.0448 1  93
  61 155  1270.2975    0.0301 1  94
  61 156  1275.6151    0.0343 1  95
  61 157  1281.8395    0.1119 1  96
  61 158  1286.6700    0.1119 1  97
  61 159  1292.4321    0.1545 1  98
  62 135  1103.9795    0.1546 1  73
  62 136  1116.0046    0.0125 1  74
  62 137  1125.2915    0.0423 1  75
  62 138  1136.8340    0.0119 1  76
  62 139  1145.7878    0.0108 1  77
  62 140  1156.9348    0.0125 1  78
  62 141  1165.4845    0.0086 1  79
  62 142  1176.6085    0.0037 1  80
  62 143  1185.2098    0.0034 1  81
  62 144  1195.7299    0.0024 1  82
  62 145  1202.4869    0.0025 1  83
  62 146  1210.9030    0.0034 1  84
  62 147  1217.2440    0.0018 1  85
  62 148  1225.3853    0.0018 1  86
  62 149  1231.2559    0.0018 1  87
  62 150  1239.2426    0.0018 1  88
  62 151  1244.8390    0.0017 1  89
  62 152  1253.0969    0.0017 1  90
  62 153  1258.9655    0.0017 1  91
  62 154  1266.9323    0.0018 1  92
  62 155  1272.7393    0.0019 1  93
  62 156  1279.9828    0.0094 1  94
  62 157  1285.4172    0.0502 1  95
  62 158  1291.9675    0.0784 1  96
  62 159  1297.0797    0.0653 1  97
  62 161  1307.7267    0.1431 1  99
  63 138  1126.3036    0.0279 1  75
  63 139  1138.0233    0.0132 1  76
  63 140  1147.6825    0.0515 1  77
  63 141  1158.6935    0.0127 1  78
  63 142  1168.1533    0.0302 1  79
  63 143  1179.1528    0.0110 1  80
  63 144  1188.6011    0.0108 1  81
  63 145  1199.0452    0.0036 1  82
  63 146  1206.2417    0.0061 1  83
  63 147  1214.7401    0.0029 1  84
  63 148  1221.5667    0.0101 1  85
  63 149  1229.7789    0.0042 1  86
  63 150  1236.2012    0.0063 1  87
  63 151  1244.1328    0.0018 1  88
  63 152  1250.4396    0.0018 1  89
  63 153  1258.9900    0.0018 1  90
  63 154  1265.4320    0.0018 1  91
  63 155  1273.5834    0.0019 1  92
  63 156  1279.9229    0.0055 1  93
  63 157  1287.3689    0.0050 1  94
  63 158  1293.1843    0.0768 1  95
  63 159  1300.0973    0.0072 1  96
  63 160  1305.3690    0.0600 1  97
  63 161  1311.9944    0.0601 1  98
  63 162  1316.9602    0.0601 1  99
  63 163  1323.1364    0.0991 1 100
  64 140  1141.6965    0.0280 1  76
  64 141  1151.2097    0.0197 1  77
  64 142  1163.0164    0.0280 1  78
  64 143  1172.3606    0.2003 1  79
  64 144  1183.9591    0.0279 1  80
  64 145  1193.1982    0.0187 1  81
  64 146  1204.4292    0.0045 1  82
  64 147  1211.7703    0.0028 1  83
  64 148  1220.7544    0.0025 1  84
  64 149  1227.6832    0.0037 1  85
  64 150  1236.3904    0.0062 1  86
  64 151  1242.8865    0.0033 1  87
  64 152  1251.4767    0.0017 1  88
  64 153  1257.7235    0.0017 1  89
  64 154  1266.6183    0.0017 1  90
  64 155  1273.0535    0.0017 1  91
  64 156  1281.5900    0.0017 1  92
  64 157  1287.9497    0.0017 1  93
  64 158  1295.8872    0.0017 1  94
  64 159  1301.8303    0.0017 1  95
  64 160  1309.2816    0.0018 1  96
  64 161  1314.9170    0.0021 1  97
  64 162  1321.7628    0.0042 1  98
  64 163  1327.0291    0.0701 1  99
  65 140  1129.6143    0.8005 1  75
  65 141  1141.7440    0.1053 1  76
  65 142  1151.8340    0.7006 1  77
  65 143  1163.7650    0.0512 1  78
  65 144  1173.7854    0.0279 1  79
  65 145  1185.3694    0.0568 1  80
  65 146  1195.3245    0.0448 1  81
  65 147  1206.3740    0.0081 1  82
  65 148  1214.2427    0.0126 1  83
  65 149  1223.2632    0.0042 1  84
  65 150  1230.9506    0.0075 1  85
  65 151  1239.5392    0.0042 1  86
  65 152  1246.7043    0.0400 1  87
  65 153  1255.3722    0.0041 1  88
  65 154  1262.2848    0.0453 1  89
  65 155  1271.4485    0.0119 1  90
  65 156  1278.3630    0.0041 1  91
  65 157  1287.1072    0.0017 1  92
  65 158  1293.8854    0.0019 1  93
  65 159  1302.0184    0.0017 1  94
  65 160  1308.3938    0.0018 1  95
  65 161  1316.0903    0.0019 1  96
  65 162  1322.3752    0.0364 1  97
  65 163  1329.3667    0.0044 1  98
  65 164  1334.9198    0.1000 1  99
  65 166  1346.8693    0.0701 1 101
  66 143  1154.7324    0.0130 1  77
  66 144  1167.2050    0.0072 1  78
  66 145  1176.9487    0.0065 1  79
  66 146  1189.3323    0.0067 1  80
  66 147  1199.0435    0.0081 1  81
  66 148  1210.7797    0.0086 1  82
  66 149  1218.6942    0.0091 1  83
  66 150  1228.3735    0.0047 1  84
  66 151  1235.8864    0.0038 1  85
  66 152  1245.3237    0.0050 1  86
  66 153  1252.4194    0.0043 1  87
  66 154  1261.7410    0.0075 1  88
  66 155  1268.5718    0.0118 1  89
  66 156  1278.0129    0.0064 1  90
  66 157  1284.9821    0.0064 1  91
  66 158  1294.0382    0.0030 1  92
